Monday, 0, 47, 20, Indoor_Motion, Contact, OPEN
Friday, 20, 50, 51, Indoor_Motion, Contact, CLOSED
Friday, 20, 50, 53, Indoor_Motion, Contact, OPEN
Friday, 20, 50, 57, Indoor_Motion, Contact, CLOSED
Friday, 20, 51, 1, Indoor_Motion, Contact, OPEN
Friday, 20, 51, 6, Indoor_Motion, Contact, CLOSED
Friday, 20, 51, 9, Indoor_Motion, Contact, OPEN
Friday, 20, 51, 14, Indoor_Motion, Contact, CLOSED
Friday, 20, 51, 17, Indoor_Motion, Contact, OPEN
Friday, 20, 51, 21, Indoor_Motion, Contact, CLOSED
Friday, 20, 51, 25, Indoor_Motion, Contact, OPEN
Friday, 20, 51, 29, Indoor_Motion, Contact, CLOSED
Friday, 20, 51, 33, Indoor_Motion, Contact, OPEN
Friday, 20, 51, 35, Indoor_Motion, Contact, CLOSED
Friday, 20, 52, 1, Indoor_Motion, Contact, OPEN
Friday, 20, 52, 5, Indoor_Motion, Contact, CLOSED
Friday, 20, 52, 8, Indoor_Motion, Contact, OPEN
Friday, 20, 52, 11, Indoor_Motion, Contact, CLOSED
Friday, 20, 52, 13, Indoor_Motion, Contact, OPEN
Friday, 20, 52, 18, Indoor_Motion, Contact, CLOSED
Friday, 20, 52, 19, Indoor_Motion, Contact, OPEN
Friday, 20, 52, 22, Indoor_Motion, Contact, CLOSED
Friday, 20, 52, 26, Indoor_Motion, Contact, OPEN
Friday, 20, 52, 31, Indoor_Motion, Contact, CLOSED
Friday, 20, 52, 40, Indoor_Motion, Contact, OPEN
Friday, 20, 52, 43, Indoor_Motion, Contact, CLOSED
Friday, 20, 52, 54, Indoor_Motion, Contact, OPEN
Friday, 20, 52, 57, Indoor_Motion, Contact, CLOSED
Friday, 20, 53, 1, Indoor_Motion, Contact, OPEN
Friday, 20, 53, 3, Indoor_Motion, Contact, CLOSED
Friday, 20, 53, 7, Indoor_Motion, Contact, OPEN
Friday, 20, 53, 10, Indoor_Motion, Contact, CLOSED
Friday, 20, 53, 11, Indoor_Motion, Contact, OPEN
Friday, 20, 53, 15, Indoor_Motion, Contact, CLOSED
Friday, 20, 53, 25, Indoor_Motion, Contact, OPEN
Friday, 20, 53, 30, Indoor_Motion, Contact, CLOSED
Friday, 20, 53, 31, Indoor_Motion, Contact, OPEN
Friday, 20, 53, 33, Indoor_Motion, Contact, CLOSED
Friday, 20, 53, 36, Indoor_Motion, Contact, OPEN
Friday, 20, 53, 40, Indoor_Motion, Contact, CLOSED
Friday, 20, 53, 43, Indoor_Motion, Contact, OPEN
Friday, 20, 53, 48, Indoor_Motion, Contact, CLOSED
Friday, 20, 53, 50, Indoor_Motion, Contact, OPEN
Friday, 20, 53, 53, Indoor_Motion, Contact, CLOSED
Friday, 20, 53, 56, Indoor_Motion, Contact, OPEN
Friday, 20, 53, 57, Indoor_Motion, Contact, CLOSED
Friday, 20, 53, 58, Indoor_Motion, Contact, OPEN
Friday, 20, 53, 59, Indoor_Motion, Contact, CLOSED
Friday, 20, 54, 0, Indoor_Motion, Contact, OPEN
Friday, 20, 54, 1, Indoor_Motion, Contact, CLOSED
Friday, 20, 54, 2, Indoor_Motion, Contact, OPEN
Friday, 20, 54, 6, Indoor_Motion, Contact, CLOSED
Friday, 20, 54, 10, Indoor_Motion, Contact, OPEN
Friday, 20, 54, 12, Indoor_Motion, Contact, CLOSED
Friday, 20, 54, 17, Indoor_Motion, Contact, OPEN
Friday, 20, 54, 20, Indoor_Motion, Contact, CLOSED
Friday, 20, 54, 25, Indoor_Motion, Contact, OPEN
Friday, 20, 54, 27, Indoor_Motion, Contact, CLOSED
Friday, 20, 54, 29, Indoor_Motion, Contact, OPEN
Friday, 20, 54, 30, Indoor_Motion, Contact, CLOSED
Friday, 20, 54, 45, Indoor_Motion, Contact, OPEN
Friday, 20, 54, 50, Indoor_Motion, Contact, CLOSED
Friday, 20, 54, 55, Indoor_Motion, Contact, OPEN
Friday, 20, 55, 0, Indoor_Motion, Contact, CLOSED
Friday, 20, 55, 8, Indoor_Motion, Contact, OPEN
Friday, 20, 55, 12, Indoor_Motion, Contact, CLOSED
Friday, 20, 55, 13, Indoor_Motion, Contact, OPEN
Friday, 20, 55, 16, Indoor_Motion, Contact, CLOSED
Friday, 20, 55, 17, Indoor_Motion, Contact, OPEN
Friday, 20, 55, 20, Indoor_Motion, Contact, CLOSED
Friday, 20, 55, 29, Indoor_Motion, Contact, OPEN
Friday, 20, 55, 33, Indoor_Motion, Contact, CLOSED
Friday, 20, 55, 39, Indoor_Motion, Contact, OPEN
Friday, 20, 55, 44, Indoor_Motion, Contact, CLOSED
Friday, 20, 55, 50, Indoor_Motion, Contact, OPEN
Friday, 20, 55, 52, Indoor_Motion, Contact, CLOSED
Friday, 20, 55, 53, Indoor_Motion, Contact, OPEN
Friday, 20, 55, 57, Indoor_Motion, Contact, CLOSED
Friday, 20, 56, 3, Indoor_Motion, Contact, OPEN
Friday, 20, 56, 4, Indoor_Motion, Contact, CLOSED
Friday, 20, 56, 9, Indoor_Motion, Contact, OPEN
Friday, 20, 56, 12, Indoor_Motion, Contact, CLOSED
Friday, 20, 56, 13, Indoor_Motion, Contact, OPEN
Friday, 20, 56, 15, Indoor_Motion, Contact, CLOSED
Friday, 20, 56, 22, Indoor_Motion, Contact, OPEN
Friday, 20, 56, 25, Indoor_Motion, Contact, CLOSED
Friday, 20, 56, 27, Indoor_Motion, Contact, OPEN
Friday, 20, 56, 28, Indoor_Motion, Contact, CLOSED
Friday, 20, 56, 34, Indoor_Motion, Contact, OPEN
Friday, 20, 56, 35, Indoor_Motion, Contact, CLOSED
Friday, 20, 56, 36, Indoor_Motion, Contact, OPEN
Friday, 20, 56, 40, Indoor_Motion, Contact, CLOSED
Friday, 20, 56, 44, Indoor_Motion, Contact, OPEN
Friday, 20, 56, 47, Indoor_Motion, Contact, CLOSED
Friday, 20, 56, 48, Indoor_Motion, Contact, OPEN
Friday, 20, 56, 52, Indoor_Motion, Contact, CLOSED
Friday, 20, 56, 54, Indoor_Motion, Contact, OPEN
Friday, 20, 56, 56, Indoor_Motion, Contact, CLOSED
Friday, 20, 57, 6, Indoor_Motion, Contact, OPEN
Friday, 20, 57, 7, Indoor_Motion, Contact, CLOSED
Friday, 20, 57, 13, Indoor_Motion, Contact, OPEN
Friday, 20, 57, 14, Indoor_Motion, Contact, CLOSED
Friday, 20, 57, 18, Indoor_Motion, Contact, OPEN
Friday, 20, 57, 23, Indoor_Motion, Contact, CLOSED
Friday, 20, 57, 24, Indoor_Motion, Contact, OPEN
Friday, 20, 57, 29, Indoor_Motion, Contact, CLOSED
Friday, 20, 57, 34, Indoor_Motion, Contact, OPEN
Friday, 20, 57, 38, Indoor_Motion, Contact, CLOSED
Friday, 20, 57, 48, Indoor_Motion, Contact, OPEN
Friday, 20, 57, 53, Indoor_Motion, Contact, CLOSED
Friday, 20, 57, 58, Indoor_Motion, Contact, OPEN
Friday, 20, 58, 3, Indoor_Motion, Contact, CLOSED
Friday, 20, 58, 5, Indoor_Motion, Contact, OPEN
Friday, 20, 58, 9, Indoor_Motion, Contact, CLOSED
Friday, 20, 58, 17, Indoor_Motion, Contact, OPEN
Friday, 20, 58, 18, Indoor_Motion, Contact, CLOSED
Friday, 20, 58, 22, Indoor_Motion, Contact, OPEN
Friday, 20, 58, 23, Indoor_Motion, Contact, CLOSED
Friday, 20, 58, 25, Indoor_Motion, Contact, OPEN
Friday, 20, 58, 30, Indoor_Motion, Contact, CLOSED
Friday, 20, 58, 39, Indoor_Motion, Contact, OPEN
Friday, 20, 58, 43, Indoor_Motion, Contact, CLOSED
Friday, 20, 58, 59, Indoor_Motion, Contact, OPEN
Friday, 20, 59, 1, Indoor_Motion, Contact, CLOSED
Friday, 20, 59, 12, Indoor_Motion, Contact, OPEN
Friday, 20, 59, 13, Indoor_Motion, Contact, CLOSED
Friday, 20, 59, 44, Indoor_Motion, Contact, OPEN
Friday, 20, 59, 45, Indoor_Motion, Contact, CLOSED
Friday, 20, 59, 47, Indoor_Motion, Contact, OPEN
Friday, 20, 59, 51, Indoor_Motion, Contact, CLOSED
Friday, 21, 0, 7, Indoor_Motion, Contact, OPEN
Friday, 21, 0, 12, Indoor_Motion, Contact, CLOSED
Friday, 21, 0, 15, Indoor_Motion, Contact, OPEN
Friday, 21, 0, 20, Indoor_Motion, Contact, CLOSED
Friday, 21, 0, 22, Indoor_Motion, Contact, OPEN
Friday, 21, 0, 23, Indoor_Motion, Contact, CLOSED
Friday, 21, 0, 24, Indoor_Motion, Contact, OPEN
Friday, 21, 0, 27, Indoor_Motion, Contact, CLOSED
Friday, 21, 0, 29, Indoor_Motion, Contact, OPEN
Friday, 21, 0, 34, Indoor_Motion, Contact, CLOSED
Friday, 21, 0, 43, Indoor_Motion, Contact, OPEN
Friday, 21, 0, 47, Indoor_Motion, Contact, CLOSED
Friday, 21, 0, 49, Indoor_Motion, Contact, OPEN
Friday, 21, 0, 54, Indoor_Motion, Contact, CLOSED
Friday, 21, 1, 17, Indoor_Motion, Contact, OPEN
Friday, 21, 1, 21, Indoor_Motion, Contact, CLOSED
Friday, 21, 1, 28, Indoor_Motion, Contact, OPEN
Friday, 21, 1, 29, Indoor_Motion, Contact, CLOSED
Friday, 21, 1, 40, Indoor_Motion, Contact, OPEN
Friday, 21, 1, 43, Indoor_Motion, Contact, CLOSED
Friday, 21, 1, 46, Indoor_Motion, Contact, OPEN
Friday, 21, 1, 51, Indoor_Motion, Contact, CLOSED
Friday, 21, 1, 52, Indoor_Motion, Contact, OPEN
Friday, 21, 1, 56, Indoor_Motion, Contact, CLOSED
Friday, 21, 2, 4, Indoor_Motion, Contact, OPEN
Friday, 21, 2, 5, Indoor_Motion, Contact, CLOSED
Friday, 21, 2, 8, Indoor_Motion, Contact, OPEN
Friday, 21, 2, 12, Indoor_Motion, Contact, CLOSED
Friday, 21, 2, 20, Indoor_Motion, Contact, OPEN
Friday, 21, 2, 25, Indoor_Motion, Contact, CLOSED
Friday, 21, 2, 30, Indoor_Motion, Contact, OPEN
Friday, 21, 2, 35, Indoor_Motion, Contact, CLOSED
Friday, 21, 2, 37, Indoor_Motion, Contact, OPEN
Friday, 21, 2, 40, Indoor_Motion, Contact, CLOSED
Friday, 21, 2, 41, Indoor_Motion, Contact, OPEN
Friday, 21, 2, 46, Indoor_Motion, Contact, CLOSED
Friday, 21, 2, 51, Indoor_Motion, Contact, OPEN
Friday, 21, 2, 55, Indoor_Motion, Contact, CLOSED
Friday, 21, 3, 2, Indoor_Motion, Contact, OPEN
Friday, 21, 3, 4, Indoor_Motion, Contact, CLOSED
Friday, 21, 3, 15, Indoor_Motion, Contact, OPEN
Friday, 21, 3, 17, Indoor_Motion, Contact, CLOSED
Friday, 21, 3, 21, Indoor_Motion, Contact, OPEN
Friday, 21, 3, 22, Indoor_Motion, Contact, CLOSED
Friday, 21, 3, 23, Indoor_Motion, Contact, OPEN
Friday, 21, 3, 26, Indoor_Motion, Contact, CLOSED
Friday, 21, 3, 27, Indoor_Motion, Contact, OPEN
Friday, 21, 3, 28, Indoor_Motion, Contact, CLOSED
Friday, 21, 3, 29, Indoor_Motion, Contact, OPEN
Friday, 21, 3, 31, Indoor_Motion, Contact, CLOSED
Friday, 21, 3, 50, Indoor_Motion, Contact, OPEN
Friday, 21, 3, 53, Indoor_Motion, Contact, CLOSED
Friday, 21, 4, 0, Indoor_Motion, Contact, OPEN
Friday, 21, 4, 4, Indoor_Motion, Contact, CLOSED
Friday, 21, 4, 5, Indoor_Motion, Contact, OPEN
Friday, 21, 4, 9, Indoor_Motion, Contact, CLOSED
Friday, 21, 4, 25, Indoor_Motion, Contact, OPEN
Friday, 21, 4, 30, Indoor_Motion, Contact, CLOSED
Friday, 21, 4, 41, Indoor_Motion, Contact, OPEN
Friday, 21, 4, 44, Indoor_Motion, Contact, CLOSED
Friday, 21, 4, 51, Indoor_Motion, Contact, OPEN
Friday, 21, 4, 53, Indoor_Motion, Contact, CLOSED
Friday, 21, 4, 59, Indoor_Motion, Contact, OPEN
Friday, 21, 5, 4, Indoor_Motion, Contact, CLOSED
Friday, 21, 5, 6, Indoor_Motion, Contact, OPEN
Friday, 21, 5, 7, Indoor_Motion, Contact, CLOSED
Friday, 21, 5, 20, Indoor_Motion, Contact, OPEN
Friday, 21, 5, 23, Indoor_Motion, Contact, CLOSED
Friday, 21, 5, 39, Indoor_Motion, Contact, OPEN
Friday, 21, 5, 44, Indoor_Motion, Contact, CLOSED
Friday, 21, 5, 51, Indoor_Motion, Contact, OPEN
Friday, 21, 5, 53, Indoor_Motion, Contact, CLOSED
Friday, 21, 5, 54, Indoor_Motion, Contact, OPEN
Friday, 21, 5, 56, Indoor_Motion, Contact, CLOSED
Friday, 21, 5, 58, Indoor_Motion, Contact, OPEN
Friday, 21, 6, 3, Indoor_Motion, Contact, CLOSED
Friday, 21, 6, 6, Indoor_Motion, Contact, OPEN
Friday, 21, 6, 11, Indoor_Motion, Contact, CLOSED
Friday, 21, 6, 12, Indoor_Motion, Contact, OPEN
Friday, 21, 6, 15, Indoor_Motion, Contact, CLOSED
Friday, 21, 6, 22, Indoor_Motion, Contact, OPEN
Friday, 21, 6, 23, Indoor_Motion, Contact, CLOSED
Friday, 21, 6, 30, Indoor_Motion, Contact, OPEN
Friday, 21, 6, 33, Indoor_Motion, Contact, CLOSED
Friday, 21, 6, 36, Indoor_Motion, Contact, OPEN
Friday, 21, 6, 39, Indoor_Motion, Contact, CLOSED
Friday, 21, 6, 42, Indoor_Motion, Contact, OPEN
Friday, 21, 6, 46, Indoor_Motion, Contact, CLOSED
Friday, 21, 6, 50, Indoor_Motion, Contact, OPEN
Friday, 21, 6, 51, Indoor_Motion, Contact, CLOSED
Friday, 21, 6, 53, Indoor_Motion, Contact, OPEN
Friday, 21, 6, 56, Indoor_Motion, Contact, CLOSED
Friday, 21, 6, 57, Indoor_Motion, Contact, OPEN
Friday, 21, 7, 1, Indoor_Motion, Contact, CLOSED
Friday, 21, 7, 2, Indoor_Motion, Contact, OPEN
Friday, 21, 7, 4, Indoor_Motion, Contact, CLOSED
Friday, 21, 7, 7, Indoor_Motion, Contact, OPEN
Friday, 21, 7, 11, Indoor_Motion, Contact, CLOSED
Friday, 21, 7, 12, Indoor_Motion, Contact, OPEN
Friday, 21, 7, 17, Indoor_Motion, Contact, CLOSED
Friday, 21, 7, 28, Indoor_Motion, Contact, OPEN
Friday, 21, 7, 30, Indoor_Motion, Contact, CLOSED
Friday, 21, 7, 34, Indoor_Motion, Contact, OPEN
Friday, 21, 7, 37, Indoor_Motion, Contact, CLOSED
Friday, 21, 7, 47, Indoor_Motion, Contact, OPEN
Friday, 21, 7, 48, Indoor_Motion, Contact, CLOSED
Friday, 21, 7, 51, Indoor_Motion, Contact, OPEN
Friday, 21, 7, 55, Indoor_Motion, Contact, CLOSED
Friday, 21, 8, 1, Indoor_Motion, Contact, OPEN
Friday, 21, 8, 6, Indoor_Motion, Contact, CLOSED
Friday, 21, 8, 13, Indoor_Motion, Contact, OPEN
Friday, 21, 8, 17, Indoor_Motion, Contact, CLOSED
Friday, 21, 8, 27, Indoor_Motion, Contact, OPEN
Friday, 21, 8, 32, Indoor_Motion, Contact, CLOSED
Friday, 21, 8, 34, Indoor_Motion, Contact, OPEN
Friday, 21, 8, 37, Indoor_Motion, Contact, CLOSED
Friday, 21, 8, 47, Indoor_Motion, Contact, OPEN
Friday, 21, 8, 52, Indoor_Motion, Contact, CLOSED
Friday, 21, 8, 54, Indoor_Motion, Contact, OPEN
Friday, 21, 8, 56, Indoor_Motion, Contact, CLOSED
Friday, 21, 9, 1, Indoor_Motion, Contact, OPEN
Friday, 21, 9, 3, Indoor_Motion, Contact, CLOSED
Friday, 21, 9, 6, Indoor_Motion, Contact, OPEN
Friday, 21, 9, 9, Indoor_Motion, Contact, CLOSED
Friday, 21, 9, 10, Indoor_Motion, Contact, OPEN
Friday, 21, 9, 13, Indoor_Motion, Contact, CLOSED
Friday, 21, 9, 16, Indoor_Motion, Contact, OPEN
Friday, 21, 9, 20, Indoor_Motion, Contact, CLOSED
Friday, 21, 9, 24, Indoor_Motion, Contact, OPEN
Friday, 21, 9, 27, Indoor_Motion, Contact, CLOSED
Friday, 21, 9, 40, Indoor_Motion, Contact, OPEN
Friday, 21, 9, 42, Indoor_Motion, Contact, CLOSED
Friday, 21, 9, 43, Indoor_Motion, Contact, OPEN
Friday, 21, 9, 48, Indoor_Motion, Contact, CLOSED
Friday, 21, 9, 51, Indoor_Motion, Contact, OPEN
Friday, 21, 9, 56, Indoor_Motion, Contact, CLOSED
Friday, 21, 10, 1, Indoor_Motion, Contact, OPEN
Friday, 21, 10, 4, Indoor_Motion, Contact, CLOSED
Friday, 21, 10, 5, Indoor_Motion, Contact, OPEN
Friday, 21, 10, 9, Indoor_Motion, Contact, CLOSED
Friday, 21, 10, 13, Indoor_Motion, Contact, OPEN
Friday, 21, 10, 17, Indoor_Motion, Contact, CLOSED
Friday, 21, 10, 32, Indoor_Motion, Contact, OPEN
Friday, 21, 10, 33, Indoor_Motion, Contact, CLOSED
Friday, 21, 10, 34, Indoor_Motion, Contact, OPEN
Friday, 21, 10, 38, Indoor_Motion, Contact, CLOSED
Friday, 21, 10, 45, Indoor_Motion, Contact, OPEN
Friday, 21, 10, 48, Indoor_Motion, Contact, CLOSED
Friday, 21, 10, 50, Indoor_Motion, Contact, OPEN
Friday, 21, 10, 55, Indoor_Motion, Contact, CLOSED
Friday, 21, 10, 56, Indoor_Motion, Contact, OPEN
Friday, 21, 10, 58, Indoor_Motion, Contact, CLOSED
Friday, 21, 11, 1, Indoor_Motion, Contact, OPEN
Friday, 21, 11, 3, Indoor_Motion, Contact, CLOSED
Friday, 21, 11, 8, Indoor_Motion, Contact, OPEN
Friday, 21, 11, 12, Indoor_Motion, Contact, CLOSED
Friday, 21, 11, 14, Indoor_Motion, Contact, OPEN
Friday, 21, 11, 17, Indoor_Motion, Contact, CLOSED
Friday, 21, 11, 25, Indoor_Motion, Contact, OPEN
Friday, 21, 11, 29, Indoor_Motion, Contact, CLOSED
Friday, 21, 11, 32, Indoor_Motion, Contact, OPEN
Friday, 21, 11, 35, Indoor_Motion, Contact, CLOSED
Friday, 21, 11, 39, Indoor_Motion, Contact, OPEN
Friday, 21, 11, 44, Indoor_Motion, Contact, CLOSED
Friday, 21, 11, 56, Indoor_Motion, Contact, OPEN
Friday, 21, 12, 1, Indoor_Motion, Contact, CLOSED
Friday, 21, 12, 3, Indoor_Motion, Contact, OPEN
Friday, 21, 12, 4, Indoor_Motion, Contact, CLOSED
Friday, 21, 12, 8, Indoor_Motion, Contact, OPEN
Friday, 21, 12, 13, Indoor_Motion, Contact, CLOSED
Friday, 21, 12, 14, Indoor_Motion, Contact, OPEN
Friday, 21, 12, 17, Indoor_Motion, Contact, CLOSED
Friday, 21, 12, 24, Indoor_Motion, Contact, OPEN
Friday, 21, 12, 26, Indoor_Motion, Contact, CLOSED
Friday, 21, 12, 34, Indoor_Motion, Contact, OPEN
Friday, 21, 12, 37, Indoor_Motion, Contact, CLOSED
Friday, 21, 12, 51, Indoor_Motion, Contact, OPEN
Friday, 21, 12, 53, Indoor_Motion, Contact, CLOSED
Friday, 21, 12, 54, Indoor_Motion, Contact, OPEN
Friday, 21, 12, 58, Indoor_Motion, Contact, CLOSED
Friday, 21, 12, 59, Indoor_Motion, Contact, OPEN
Friday, 21, 13, 4, Indoor_Motion, Contact, CLOSED
Friday, 21, 13, 9, Indoor_Motion, Contact, OPEN
Friday, 21, 13, 10, Indoor_Motion, Contact, CLOSED
Friday, 21, 13, 14, Indoor_Motion, Contact, OPEN
Friday, 21, 13, 18, Indoor_Motion, Contact, CLOSED
Friday, 21, 13, 21, Indoor_Motion, Contact, OPEN
Friday, 21, 13, 23, Indoor_Motion, Contact, CLOSED
Friday, 21, 13, 32, Indoor_Motion, Contact, OPEN
Friday, 21, 13, 36, Indoor_Motion, Contact, CLOSED
Friday, 21, 13, 40, Indoor_Motion, Contact, OPEN
Friday, 21, 13, 42, Indoor_Motion, Contact, CLOSED
Friday, 21, 13, 49, Indoor_Motion, Contact, OPEN
Friday, 21, 13, 54, Indoor_Motion, Contact, CLOSED
Friday, 21, 14, 3, Indoor_Motion, Contact, OPEN
Friday, 21, 14, 5, Indoor_Motion, Contact, CLOSED
Friday, 21, 14, 23, Indoor_Motion, Contact, OPEN
Friday, 21, 14, 26, Indoor_Motion, Contact, CLOSED
Friday, 21, 14, 31, Indoor_Motion, Contact, OPEN
Friday, 21, 14, 35, Indoor_Motion, Contact, CLOSED
Friday, 21, 14, 41, Indoor_Motion, Contact, OPEN
Friday, 21, 14, 42, Indoor_Motion, Contact, CLOSED
Friday, 21, 14, 46, Indoor_Motion, Contact, OPEN
Friday, 21, 14, 51, Indoor_Motion, Contact, CLOSED
Friday, 21, 14, 54, Indoor_Motion, Contact, OPEN
Friday, 21, 14, 56, Indoor_Motion, Contact, CLOSED
Friday, 21, 15, 8, Indoor_Motion, Contact, OPEN
Friday, 21, 15, 13, Indoor_Motion, Contact, CLOSED
Friday, 21, 15, 14, Indoor_Motion, Contact, OPEN
Friday, 21, 15, 16, Indoor_Motion, Contact, CLOSED
Friday, 21, 15, 18, Indoor_Motion, Contact, OPEN
Friday, 21, 15, 22, Indoor_Motion, Contact, CLOSED
Friday, 21, 15, 23, Indoor_Motion, Contact, OPEN
Friday, 21, 15, 24, Indoor_Motion, Contact, CLOSED
Friday, 21, 15, 25, Indoor_Motion, Contact, OPEN
Friday, 21, 15, 30, Indoor_Motion, Contact, CLOSED
Friday, 21, 15, 39, Indoor_Motion, Contact, OPEN
Friday, 21, 15, 43, Indoor_Motion, Contact, CLOSED
Friday, 21, 15, 45, Indoor_Motion, Contact, OPEN
Friday, 21, 15, 49, Indoor_Motion, Contact, CLOSED
Friday, 21, 15, 52, Indoor_Motion, Contact, OPEN
Friday, 21, 15, 55, Indoor_Motion, Contact, CLOSED
Friday, 21, 15, 57, Indoor_Motion, Contact, OPEN
Friday, 21, 16, 2, Indoor_Motion, Contact, CLOSED
Friday, 21, 16, 4, Indoor_Motion, Contact, OPEN
Friday, 21, 16, 8, Indoor_Motion, Contact, CLOSED
Friday, 21, 16, 21, Indoor_Motion, Contact, OPEN
Friday, 21, 16, 23, Indoor_Motion, Contact, CLOSED
Friday, 21, 16, 30, Indoor_Motion, Contact, OPEN
Friday, 21, 16, 31, Indoor_Motion, Contact, CLOSED
Friday, 21, 16, 45, Indoor_Motion, Contact, OPEN
Friday, 21, 16, 48, Indoor_Motion, Contact, CLOSED
Friday, 21, 16, 55, Indoor_Motion, Contact, OPEN
Friday, 21, 16, 59, Indoor_Motion, Contact, CLOSED
Friday, 21, 17, 0, Indoor_Motion, Contact, OPEN
Friday, 21, 17, 4, Indoor_Motion, Contact, CLOSED
Friday, 21, 17, 13, Indoor_Motion, Contact, OPEN
Friday, 21, 17, 17, Indoor_Motion, Contact, CLOSED
Friday, 21, 17, 24, Indoor_Motion, Contact, OPEN
Friday, 21, 17, 28, Indoor_Motion, Contact, CLOSED
Friday, 21, 17, 32, Indoor_Motion, Contact, OPEN
Friday, 21, 17, 33, Indoor_Motion, Contact, CLOSED
Friday, 21, 17, 45, Indoor_Motion, Contact, OPEN
Friday, 21, 17, 48, Indoor_Motion, Contact, CLOSED
Friday, 21, 17, 54, Indoor_Motion, Contact, OPEN
Friday, 21, 17, 57, Indoor_Motion, Contact, CLOSED
Friday, 21, 18, 3, Indoor_Motion, Contact, OPEN
Friday, 21, 18, 8, Indoor_Motion, Contact, CLOSED
Friday, 21, 18, 13, Indoor_Motion, Contact, OPEN
Friday, 21, 18, 15, Indoor_Motion, Contact, CLOSED
Friday, 21, 18, 21, Indoor_Motion, Contact, OPEN
Friday, 21, 18, 26, Indoor_Motion, Contact, CLOSED
Friday, 21, 18, 33, Indoor_Motion, Contact, OPEN
Friday, 21, 18, 34, Indoor_Motion, Contact, CLOSED
Friday, 21, 18, 35, Indoor_Motion, Contact, OPEN
Friday, 21, 18, 40, Indoor_Motion, Contact, CLOSED
Friday, 21, 18, 41, Indoor_Motion, Contact, OPEN
Friday, 21, 18, 44, Indoor_Motion, Contact, CLOSED
Friday, 21, 19, 4, Indoor_Motion, Contact, OPEN
Friday, 21, 19, 9, Indoor_Motion, Contact, CLOSED
Friday, 21, 19, 12, Indoor_Motion, Contact, OPEN
Friday, 21, 19, 17, Indoor_Motion, Contact, CLOSED
Friday, 21, 19, 20, Indoor_Motion, Contact, OPEN
Friday, 21, 19, 23, Indoor_Motion, Contact, CLOSED
Friday, 21, 19, 27, Indoor_Motion, Contact, OPEN
Friday, 21, 19, 30, Indoor_Motion, Contact, CLOSED
Friday, 21, 19, 39, Indoor_Motion, Contact, OPEN
Friday, 21, 19, 40, Indoor_Motion, Contact, CLOSED
Friday, 21, 19, 41, Indoor_Motion, Contact, OPEN
Friday, 21, 19, 42, Indoor_Motion, Contact, CLOSED
Friday, 21, 19, 50, Indoor_Motion, Contact, OPEN
Friday, 21, 19, 52, Indoor_Motion, Contact, CLOSED
Friday, 21, 20, 1, Indoor_Motion, Contact, OPEN
Friday, 21, 20, 4, Indoor_Motion, Contact, CLOSED
Friday, 21, 20, 10, Indoor_Motion, Contact, OPEN
Friday, 21, 20, 14, Indoor_Motion, Contact, CLOSED
Friday, 21, 20, 16, Indoor_Motion, Contact, OPEN
Friday, 21, 20, 20, Indoor_Motion, Contact, CLOSED
Friday, 21, 20, 22, Indoor_Motion, Contact, OPEN
Friday, 21, 20, 25, Indoor_Motion, Contact, CLOSED
Friday, 21, 20, 37, Indoor_Motion, Contact, OPEN
Friday, 21, 20, 42, Indoor_Motion, Contact, CLOSED
Friday, 21, 20, 43, Indoor_Motion, Contact, OPEN
Friday, 21, 20, 45, Indoor_Motion, Contact, CLOSED
Friday, 21, 20, 52, Indoor_Motion, Contact, OPEN
Friday, 21, 20, 57, Indoor_Motion, Contact, CLOSED
Friday, 21, 21, 2, Indoor_Motion, Contact, OPEN
Friday, 21, 21, 3, Indoor_Motion, Contact, CLOSED
Friday, 21, 21, 7, Indoor_Motion, Contact, OPEN
Friday, 21, 21, 10, Indoor_Motion, Contact, CLOSED
Friday, 21, 21, 13, Indoor_Motion, Contact, OPEN
Friday, 21, 21, 18, Indoor_Motion, Contact, CLOSED
Friday, 21, 21, 20, Indoor_Motion, Contact, OPEN
Friday, 21, 21, 23, Indoor_Motion, Contact, CLOSED
Friday, 21, 21, 27, Indoor_Motion, Contact, OPEN
Friday, 21, 21, 32, Indoor_Motion, Contact, CLOSED
Friday, 21, 21, 37, Indoor_Motion, Contact, OPEN
Friday, 21, 21, 42, Indoor_Motion, Contact, CLOSED
Friday, 21, 21, 49, Indoor_Motion, Contact, OPEN
Friday, 21, 21, 53, Indoor_Motion, Contact, CLOSED
Friday, 21, 22, 0, Indoor_Motion, Contact, OPEN
Friday, 21, 22, 4, Indoor_Motion, Contact, CLOSED
Friday, 21, 22, 13, Indoor_Motion, Contact, OPEN
Friday, 21, 22, 17, Indoor_Motion, Contact, CLOSED
Friday, 21, 22, 19, Indoor_Motion, Contact, OPEN
Friday, 21, 22, 24, Indoor_Motion, Contact, CLOSED
Friday, 21, 22, 25, Indoor_Motion, Contact, OPEN
Friday, 21, 22, 28, Indoor_Motion, Contact, CLOSED
Friday, 21, 22, 37, Indoor_Motion, Contact, OPEN
Friday, 21, 22, 39, Indoor_Motion, Contact, CLOSED
Friday, 21, 22, 44, Indoor_Motion, Contact, OPEN
Friday, 21, 22, 46, Indoor_Motion, Contact, CLOSED
Friday, 21, 22, 53, Indoor_Motion, Contact, OPEN
Friday, 21, 22, 55, Indoor_Motion, Contact, CLOSED
