Monday, 0, 42, 39, Indoor_Motion, Contact, OPEN
Friday, 7, 44, 23, Outdoor_Motion, Contact, OPEN
Friday, 7, 44, 26, Outdoor_Motion, Contact, CLOSED
Friday, 7, 44, 28, Recognized_Face, Contact, OPEN
Friday, 7, 44, 31, Recognized_Face, Contact, CLOSED
Friday, 7, 44, 31, Outdoor_Motion, Contact, OPEN
Friday, 7, 44, 36, Outdoor_Motion, Contact, CLOSED
Friday, 7, 44, 40, Recognized_Face, Contact, OPEN
Friday, 7, 44, 41, Recognized_Face, Contact, CLOSED
Friday, 7, 44, 41, Outdoor_Motion, Contact, OPEN
Friday, 7, 44, 42, Outdoor_Motion, Contact, CLOSED
Friday, 7, 44, 47, Recognized_Face, Contact, OPEN
Friday, 7, 44, 51, Recognized_Face, Contact, CLOSED
Friday, 7, 44, 51, Outdoor_Motion, Contact, OPEN
Friday, 7, 44, 55, Outdoor_Motion, Contact, CLOSED
Friday, 7, 44, 59, Recognized_Face, Contact, OPEN
Friday, 7, 45, 3, Recognized_Face, Contact, CLOSED
Friday, 7, 45, 3, Outdoor_Motion, Contact, OPEN
Friday, 7, 45, 7, Outdoor_Motion, Contact, CLOSED
Friday, 7, 45, 12, Recognized_Face, Contact, OPEN
Friday, 7, 45, 15, Recognized_Face, Contact, CLOSED
Friday, 7, 45, 15, Outdoor_Motion, Contact, OPEN
Friday, 7, 45, 17, Outdoor_Motion, Contact, CLOSED
Friday, 7, 45, 20, Recognized_Face, Contact, OPEN
Friday, 7, 45, 22, Recognized_Face, Contact, CLOSED
Friday, 7, 45, 22, Outdoor_Motion, Contact, OPEN
Friday, 7, 45, 25, Outdoor_Motion, Contact, CLOSED
Friday, 7, 45, 27, Recognized_Face, Contact, OPEN
Friday, 7, 45, 28, Recognized_Face, Contact, CLOSED
Friday, 7, 45, 28, Outdoor_Motion, Contact, OPEN
Friday, 7, 45, 29, Outdoor_Motion, Contact, CLOSED
Friday, 7, 45, 30, Recognized_Face, Contact, OPEN
Friday, 7, 45, 35, Recognized_Face, Contact, CLOSED
Friday, 7, 45, 35, Outdoor_Motion, Contact, OPEN
Friday, 7, 45, 37, Outdoor_Motion, Contact, CLOSED
Friday, 7, 45, 38, Recognized_Face, Contact, OPEN
Friday, 7, 45, 41, Recognized_Face, Contact, CLOSED
Friday, 7, 45, 41, Outdoor_Motion, Contact, OPEN
Friday, 7, 45, 42, Outdoor_Motion, Contact, CLOSED
Friday, 7, 45, 46, Recognized_Face, Contact, OPEN
Friday, 7, 45, 51, Recognized_Face, Contact, CLOSED
Friday, 7, 45, 51, Outdoor_Motion, Contact, OPEN
Friday, 7, 45, 53, Outdoor_Motion, Contact, CLOSED
Friday, 7, 45, 58, Recognized_Face, Contact, OPEN
Friday, 7, 46, 1, Recognized_Face, Contact, CLOSED
Friday, 7, 46, 1, Outdoor_Motion, Contact, OPEN
Friday, 7, 46, 2, Outdoor_Motion, Contact, CLOSED
Friday, 7, 46, 6, Recognized_Face, Contact, OPEN
Friday, 7, 46, 9, Recognized_Face, Contact, CLOSED
Friday, 7, 46, 9, Outdoor_Motion, Contact, OPEN
Friday, 7, 46, 10, Outdoor_Motion, Contact, CLOSED
Friday, 7, 46, 15, Recognized_Face, Contact, OPEN
Friday, 7, 46, 18, Recognized_Face, Contact, CLOSED
Friday, 7, 46, 18, Outdoor_Motion, Contact, OPEN
Friday, 7, 46, 21, Outdoor_Motion, Contact, CLOSED
Friday, 7, 46, 23, Recognized_Face, Contact, OPEN
Friday, 7, 46, 26, Recognized_Face, Contact, CLOSED
Friday, 7, 46, 26, Outdoor_Motion, Contact, OPEN
Friday, 7, 46, 31, Outdoor_Motion, Contact, CLOSED
Friday, 7, 46, 35, Recognized_Face, Contact, OPEN
Friday, 7, 46, 37, Recognized_Face, Contact, CLOSED
Friday, 7, 46, 37, Outdoor_Motion, Contact, OPEN
Friday, 7, 46, 41, Outdoor_Motion, Contact, CLOSED
Friday, 7, 46, 43, Recognized_Face, Contact, OPEN
Friday, 7, 46, 44, Recognized_Face, Contact, CLOSED
Friday, 7, 46, 44, Outdoor_Motion, Contact, OPEN
Friday, 7, 46, 48, Outdoor_Motion, Contact, CLOSED
Friday, 7, 46, 51, Recognized_Face, Contact, OPEN
Friday, 7, 46, 54, Recognized_Face, Contact, CLOSED
Friday, 7, 46, 54, Outdoor_Motion, Contact, OPEN
Friday, 7, 46, 58, Outdoor_Motion, Contact, CLOSED
Friday, 7, 46, 59, Recognized_Face, Contact, OPEN
Friday, 7, 47, 4, Recognized_Face, Contact, CLOSED
Friday, 7, 47, 4, Outdoor_Motion, Contact, OPEN
Friday, 7, 47, 5, Outdoor_Motion, Contact, CLOSED
Friday, 7, 47, 8, Recognized_Face, Contact, OPEN
Friday, 7, 47, 12, Recognized_Face, Contact, CLOSED
Friday, 7, 47, 12, Outdoor_Motion, Contact, OPEN
Friday, 7, 47, 16, Outdoor_Motion, Contact, CLOSED
Friday, 7, 47, 19, Recognized_Face, Contact, OPEN
Friday, 7, 47, 20, Recognized_Face, Contact, CLOSED
Friday, 7, 47, 20, Outdoor_Motion, Contact, OPEN
Friday, 7, 47, 21, Outdoor_Motion, Contact, CLOSED
Friday, 7, 47, 26, Recognized_Face, Contact, OPEN
Friday, 7, 47, 31, Recognized_Face, Contact, CLOSED
Friday, 7, 47, 31, Outdoor_Motion, Contact, OPEN
Friday, 7, 47, 34, Outdoor_Motion, Contact, CLOSED
Friday, 7, 47, 39, Recognized_Face, Contact, OPEN
Friday, 7, 47, 43, Recognized_Face, Contact, CLOSED
Friday, 7, 47, 43, Outdoor_Motion, Contact, OPEN
Friday, 7, 47, 46, Outdoor_Motion, Contact, CLOSED
Friday, 7, 47, 49, Recognized_Face, Contact, OPEN
Friday, 7, 47, 50, Recognized_Face, Contact, CLOSED
Friday, 7, 47, 50, Outdoor_Motion, Contact, OPEN
Friday, 7, 47, 53, Outdoor_Motion, Contact, CLOSED
Friday, 7, 47, 55, Recognized_Face, Contact, OPEN
Friday, 7, 48, 0, Recognized_Face, Contact, CLOSED
Friday, 7, 48, 0, Outdoor_Motion, Contact, OPEN
Friday, 7, 48, 2, Outdoor_Motion, Contact, CLOSED
Friday, 7, 48, 6, Recognized_Face, Contact, OPEN
Friday, 7, 48, 9, Recognized_Face, Contact, CLOSED
Friday, 7, 48, 9, Outdoor_Motion, Contact, OPEN
Friday, 7, 48, 11, Outdoor_Motion, Contact, CLOSED
Friday, 7, 48, 14, Recognized_Face, Contact, OPEN
Friday, 7, 48, 15, Recognized_Face, Contact, CLOSED
Friday, 7, 48, 15, Outdoor_Motion, Contact, OPEN
Friday, 7, 48, 16, Outdoor_Motion, Contact, CLOSED
Friday, 7, 48, 18, Recognized_Face, Contact, OPEN
Friday, 7, 48, 23, Recognized_Face, Contact, CLOSED
Friday, 7, 48, 23, Outdoor_Motion, Contact, OPEN
Friday, 7, 48, 27, Outdoor_Motion, Contact, CLOSED
Friday, 7, 48, 28, Recognized_Face, Contact, OPEN
Friday, 7, 48, 33, Recognized_Face, Contact, CLOSED
Friday, 7, 48, 33, Outdoor_Motion, Contact, OPEN
Friday, 7, 48, 34, Outdoor_Motion, Contact, CLOSED
Friday, 7, 48, 37, Recognized_Face, Contact, OPEN
Friday, 7, 48, 42, Recognized_Face, Contact, CLOSED
Friday, 7, 48, 42, Outdoor_Motion, Contact, OPEN
Friday, 7, 48, 43, Outdoor_Motion, Contact, CLOSED
Friday, 7, 48, 47, Recognized_Face, Contact, OPEN
Friday, 7, 48, 49, Recognized_Face, Contact, CLOSED
Friday, 7, 48, 49, Outdoor_Motion, Contact, OPEN
Friday, 7, 48, 52, Outdoor_Motion, Contact, CLOSED
Friday, 7, 48, 54, Recognized_Face, Contact, OPEN
Friday, 7, 48, 58, Recognized_Face, Contact, CLOSED
Friday, 7, 48, 58, Outdoor_Motion, Contact, OPEN
Friday, 7, 49, 2, Outdoor_Motion, Contact, CLOSED
Friday, 7, 49, 3, Recognized_Face, Contact, OPEN
Friday, 7, 49, 8, Recognized_Face, Contact, CLOSED
Friday, 7, 49, 8, Outdoor_Motion, Contact, OPEN
Friday, 7, 49, 11, Outdoor_Motion, Contact, CLOSED
Friday, 7, 49, 16, Recognized_Face, Contact, OPEN
Friday, 7, 49, 20, Recognized_Face, Contact, CLOSED
Friday, 7, 49, 20, Outdoor_Motion, Contact, OPEN
Friday, 7, 49, 23, Outdoor_Motion, Contact, CLOSED
Friday, 7, 49, 28, Recognized_Face, Contact, OPEN
Friday, 7, 49, 29, Recognized_Face, Contact, CLOSED
Friday, 7, 49, 29, Outdoor_Motion, Contact, OPEN
Friday, 7, 49, 33, Outdoor_Motion, Contact, CLOSED
Friday, 7, 49, 35, Recognized_Face, Contact, OPEN
Friday, 7, 49, 40, Recognized_Face, Contact, CLOSED
Friday, 7, 49, 40, Outdoor_Motion, Contact, OPEN
Friday, 7, 49, 45, Outdoor_Motion, Contact, CLOSED
Friday, 7, 49, 46, Recognized_Face, Contact, OPEN
Friday, 7, 49, 50, Recognized_Face, Contact, CLOSED
Friday, 7, 49, 50, Outdoor_Motion, Contact, OPEN
Friday, 7, 49, 52, Outdoor_Motion, Contact, CLOSED
Friday, 7, 49, 57, Recognized_Face, Contact, OPEN
Friday, 7, 50, 2, Recognized_Face, Contact, CLOSED
Friday, 7, 50, 2, Outdoor_Motion, Contact, OPEN
Friday, 7, 50, 7, Outdoor_Motion, Contact, CLOSED
Friday, 7, 50, 9, Recognized_Face, Contact, OPEN
Friday, 7, 50, 11, Recognized_Face, Contact, CLOSED
Friday, 7, 50, 11, Outdoor_Motion, Contact, OPEN
Friday, 7, 50, 12, Outdoor_Motion, Contact, CLOSED
Friday, 7, 50, 14, Recognized_Face, Contact, OPEN
Friday, 7, 50, 17, Recognized_Face, Contact, CLOSED
Friday, 7, 50, 17, Outdoor_Motion, Contact, OPEN
Friday, 7, 50, 20, Outdoor_Motion, Contact, CLOSED
Friday, 7, 50, 21, Recognized_Face, Contact, OPEN
Friday, 7, 50, 26, Recognized_Face, Contact, CLOSED
Friday, 7, 50, 26, Outdoor_Motion, Contact, OPEN
Friday, 7, 50, 30, Outdoor_Motion, Contact, CLOSED
Friday, 7, 50, 31, Recognized_Face, Contact, OPEN
Friday, 7, 50, 35, Recognized_Face, Contact, CLOSED
Friday, 7, 50, 35, Outdoor_Motion, Contact, OPEN
Friday, 7, 50, 40, Outdoor_Motion, Contact, CLOSED
Friday, 7, 50, 45, Recognized_Face, Contact, OPEN
Friday, 7, 50, 47, Recognized_Face, Contact, CLOSED
Friday, 7, 50, 47, Outdoor_Motion, Contact, OPEN
Friday, 7, 50, 48, Outdoor_Motion, Contact, CLOSED
Friday, 7, 50, 51, Recognized_Face, Contact, OPEN
Friday, 7, 50, 52, Recognized_Face, Contact, CLOSED
Friday, 7, 50, 52, Outdoor_Motion, Contact, OPEN
Friday, 7, 50, 57, Outdoor_Motion, Contact, CLOSED
Friday, 7, 51, 1, Recognized_Face, Contact, OPEN
Friday, 7, 51, 5, Recognized_Face, Contact, CLOSED
Friday, 7, 51, 5, Outdoor_Motion, Contact, OPEN
Friday, 7, 51, 7, Outdoor_Motion, Contact, CLOSED
Friday, 7, 51, 10, Recognized_Face, Contact, OPEN
Friday, 7, 51, 14, Recognized_Face, Contact, CLOSED
Friday, 7, 51, 14, Outdoor_Motion, Contact, OPEN
Friday, 7, 51, 18, Outdoor_Motion, Contact, CLOSED
Friday, 7, 51, 19, Recognized_Face, Contact, OPEN
Friday, 7, 51, 20, Recognized_Face, Contact, CLOSED
Friday, 7, 51, 20, Outdoor_Motion, Contact, OPEN
Friday, 7, 51, 21, Outdoor_Motion, Contact, CLOSED
Friday, 7, 51, 24, Recognized_Face, Contact, OPEN
Friday, 7, 51, 27, Recognized_Face, Contact, CLOSED
Friday, 7, 51, 27, Outdoor_Motion, Contact, OPEN
Friday, 7, 51, 28, Outdoor_Motion, Contact, CLOSED
Friday, 7, 51, 29, Recognized_Face, Contact, OPEN
Friday, 7, 51, 31, Recognized_Face, Contact, CLOSED
Friday, 7, 51, 31, Outdoor_Motion, Contact, OPEN
Friday, 7, 51, 35, Outdoor_Motion, Contact, CLOSED
Friday, 7, 51, 39, Recognized_Face, Contact, OPEN
Friday, 7, 51, 41, Recognized_Face, Contact, CLOSED
Friday, 7, 51, 41, Outdoor_Motion, Contact, OPEN
Friday, 7, 51, 45, Outdoor_Motion, Contact, CLOSED
Friday, 7, 51, 48, Recognized_Face, Contact, OPEN
Friday, 7, 51, 52, Recognized_Face, Contact, CLOSED
Friday, 7, 51, 52, Outdoor_Motion, Contact, OPEN
Friday, 7, 51, 53, Outdoor_Motion, Contact, CLOSED
Friday, 7, 51, 54, Recognized_Face, Contact, OPEN
Friday, 7, 51, 55, Recognized_Face, Contact, CLOSED
Friday, 7, 51, 55, Outdoor_Motion, Contact, OPEN
Friday, 7, 51, 58, Outdoor_Motion, Contact, CLOSED
Friday, 7, 52, 1, Recognized_Face, Contact, OPEN
Friday, 7, 52, 6, Recognized_Face, Contact, CLOSED
Friday, 7, 52, 6, Outdoor_Motion, Contact, OPEN
Friday, 7, 52, 10, Outdoor_Motion, Contact, CLOSED
Friday, 7, 52, 15, Recognized_Face, Contact, OPEN
Friday, 7, 52, 16, Recognized_Face, Contact, CLOSED
Friday, 7, 52, 16, Outdoor_Motion, Contact, OPEN
Friday, 7, 52, 19, Outdoor_Motion, Contact, CLOSED
Friday, 7, 52, 24, Recognized_Face, Contact, OPEN
Friday, 7, 52, 27, Recognized_Face, Contact, CLOSED
Friday, 7, 52, 27, Outdoor_Motion, Contact, OPEN
Friday, 7, 52, 31, Outdoor_Motion, Contact, CLOSED
Friday, 7, 52, 32, Recognized_Face, Contact, OPEN
Friday, 7, 52, 34, Recognized_Face, Contact, CLOSED
Friday, 7, 52, 34, Outdoor_Motion, Contact, OPEN
Friday, 7, 52, 38, Outdoor_Motion, Contact, CLOSED
Friday, 7, 52, 42, Recognized_Face, Contact, OPEN
Friday, 7, 52, 46, Recognized_Face, Contact, CLOSED
Friday, 7, 52, 46, Outdoor_Motion, Contact, OPEN
Friday, 7, 52, 51, Outdoor_Motion, Contact, CLOSED
Friday, 7, 52, 56, Recognized_Face, Contact, OPEN
Friday, 7, 53, 0, Recognized_Face, Contact, CLOSED
Friday, 7, 53, 0, Outdoor_Motion, Contact, OPEN
Friday, 7, 53, 3, Outdoor_Motion, Contact, CLOSED
Friday, 7, 53, 4, Recognized_Face, Contact, OPEN
Friday, 7, 53, 8, Recognized_Face, Contact, CLOSED
Friday, 7, 53, 8, Outdoor_Motion, Contact, OPEN
Friday, 7, 53, 11, Outdoor_Motion, Contact, CLOSED
Friday, 7, 53, 16, Recognized_Face, Contact, OPEN
Friday, 7, 53, 17, Recognized_Face, Contact, CLOSED
Friday, 7, 53, 17, Outdoor_Motion, Contact, OPEN
Friday, 7, 53, 20, Outdoor_Motion, Contact, CLOSED
Friday, 7, 53, 23, Recognized_Face, Contact, OPEN
Friday, 7, 53, 24, Recognized_Face, Contact, CLOSED
Friday, 7, 53, 24, Outdoor_Motion, Contact, OPEN
Friday, 7, 53, 27, Outdoor_Motion, Contact, CLOSED
Friday, 7, 53, 30, Recognized_Face, Contact, OPEN
Friday, 7, 53, 33, Recognized_Face, Contact, CLOSED
Friday, 7, 53, 33, Outdoor_Motion, Contact, OPEN
Friday, 7, 53, 35, Outdoor_Motion, Contact, CLOSED
Friday, 7, 53, 36, Recognized_Face, Contact, OPEN
Friday, 7, 53, 41, Recognized_Face, Contact, CLOSED
Friday, 7, 53, 41, Outdoor_Motion, Contact, OPEN
Friday, 7, 53, 42, Outdoor_Motion, Contact, CLOSED
Friday, 7, 53, 44, Recognized_Face, Contact, OPEN
Friday, 7, 53, 49, Recognized_Face, Contact, CLOSED
Friday, 7, 53, 49, Outdoor_Motion, Contact, OPEN
Friday, 7, 53, 53, Outdoor_Motion, Contact, CLOSED
Friday, 7, 53, 57, Recognized_Face, Contact, OPEN
Friday, 7, 54, 0, Recognized_Face, Contact, CLOSED
Friday, 7, 54, 0, Outdoor_Motion, Contact, OPEN
Friday, 7, 54, 5, Outdoor_Motion, Contact, CLOSED
Friday, 7, 54, 9, Recognized_Face, Contact, OPEN
Friday, 7, 54, 10, Recognized_Face, Contact, CLOSED
Friday, 7, 54, 10, Outdoor_Motion, Contact, OPEN
Friday, 7, 54, 15, Outdoor_Motion, Contact, CLOSED
Friday, 7, 54, 16, Recognized_Face, Contact, OPEN
Friday, 7, 54, 19, Recognized_Face, Contact, CLOSED
Friday, 7, 54, 19, Outdoor_Motion, Contact, OPEN
Friday, 7, 54, 22, Outdoor_Motion, Contact, CLOSED
Friday, 7, 54, 25, Recognized_Face, Contact, OPEN
Friday, 7, 54, 28, Recognized_Face, Contact, CLOSED
Friday, 7, 54, 28, Outdoor_Motion, Contact, OPEN
Friday, 7, 54, 30, Outdoor_Motion, Contact, CLOSED
Friday, 7, 54, 31, Recognized_Face, Contact, OPEN
Friday, 7, 54, 33, Recognized_Face, Contact, CLOSED
Friday, 7, 54, 33, Outdoor_Motion, Contact, OPEN
Friday, 7, 54, 36, Outdoor_Motion, Contact, CLOSED
Friday, 7, 54, 37, Recognized_Face, Contact, OPEN
Friday, 7, 54, 39, Recognized_Face, Contact, CLOSED
Friday, 7, 54, 39, Outdoor_Motion, Contact, OPEN
Friday, 7, 54, 41, Outdoor_Motion, Contact, CLOSED
Friday, 7, 54, 44, Recognized_Face, Contact, OPEN
Friday, 7, 54, 47, Recognized_Face, Contact, CLOSED
Friday, 7, 54, 47, Outdoor_Motion, Contact, OPEN
Friday, 7, 54, 51, Outdoor_Motion, Contact, CLOSED
Friday, 7, 54, 52, Recognized_Face, Contact, OPEN
Friday, 7, 54, 57, Recognized_Face, Contact, CLOSED
Friday, 7, 54, 57, Outdoor_Motion, Contact, OPEN
Friday, 7, 54, 59, Outdoor_Motion, Contact, CLOSED
Friday, 7, 55, 1, Recognized_Face, Contact, OPEN
Friday, 7, 55, 3, Recognized_Face, Contact, CLOSED
Friday, 7, 55, 3, Outdoor_Motion, Contact, OPEN
Friday, 7, 55, 7, Outdoor_Motion, Contact, CLOSED
Friday, 7, 55, 10, Recognized_Face, Contact, OPEN
Friday, 7, 55, 12, Recognized_Face, Contact, CLOSED
Friday, 7, 55, 12, Outdoor_Motion, Contact, OPEN
Friday, 7, 55, 14, Outdoor_Motion, Contact, CLOSED
Friday, 7, 55, 16, Recognized_Face, Contact, OPEN
Friday, 7, 55, 20, Recognized_Face, Contact, CLOSED
Friday, 7, 55, 20, Outdoor_Motion, Contact, OPEN
Friday, 7, 55, 21, Outdoor_Motion, Contact, CLOSED
Friday, 7, 55, 22, Recognized_Face, Contact, OPEN
Friday, 7, 55, 27, Recognized_Face, Contact, CLOSED
Friday, 7, 55, 27, Outdoor_Motion, Contact, OPEN
Friday, 7, 55, 28, Outdoor_Motion, Contact, CLOSED
Friday, 7, 55, 29, Recognized_Face, Contact, OPEN
Friday, 7, 55, 33, Recognized_Face, Contact, CLOSED
Friday, 7, 55, 33, Outdoor_Motion, Contact, OPEN
Friday, 7, 55, 36, Outdoor_Motion, Contact, CLOSED
Friday, 7, 55, 37, Recognized_Face, Contact, OPEN
Friday, 7, 55, 41, Recognized_Face, Contact, CLOSED
Friday, 7, 55, 41, Outdoor_Motion, Contact, OPEN
Friday, 7, 55, 45, Outdoor_Motion, Contact, CLOSED
Friday, 7, 55, 49, Recognized_Face, Contact, OPEN
Friday, 7, 55, 52, Recognized_Face, Contact, CLOSED
Friday, 7, 55, 52, Outdoor_Motion, Contact, OPEN
Friday, 7, 55, 57, Outdoor_Motion, Contact, CLOSED
Friday, 7, 55, 59, Recognized_Face, Contact, OPEN
Friday, 7, 56, 1, Recognized_Face, Contact, CLOSED
Friday, 7, 56, 1, Outdoor_Motion, Contact, OPEN
Friday, 7, 56, 2, Outdoor_Motion, Contact, CLOSED
Friday, 7, 56, 5, Recognized_Face, Contact, OPEN
Friday, 7, 56, 9, Recognized_Face, Contact, CLOSED
Friday, 7, 56, 9, Outdoor_Motion, Contact, OPEN
Friday, 7, 56, 10, Outdoor_Motion, Contact, CLOSED
Friday, 7, 56, 15, Recognized_Face, Contact, OPEN
Friday, 7, 56, 19, Recognized_Face, Contact, CLOSED
Friday, 7, 56, 19, Outdoor_Motion, Contact, OPEN
Friday, 7, 56, 22, Outdoor_Motion, Contact, CLOSED
Friday, 7, 56, 27, Recognized_Face, Contact, OPEN
Friday, 7, 56, 31, Recognized_Face, Contact, CLOSED
Friday, 7, 56, 31, Outdoor_Motion, Contact, OPEN
Friday, 7, 56, 32, Outdoor_Motion, Contact, CLOSED
Friday, 7, 56, 36, Recognized_Face, Contact, OPEN
Friday, 7, 56, 37, Recognized_Face, Contact, CLOSED
Friday, 7, 56, 37, Outdoor_Motion, Contact, OPEN
Friday, 7, 56, 38, Outdoor_Motion, Contact, CLOSED
Friday, 7, 56, 40, Recognized_Face, Contact, OPEN
Friday, 7, 56, 41, Recognized_Face, Contact, CLOSED
Friday, 7, 56, 41, Outdoor_Motion, Contact, OPEN
Friday, 7, 56, 43, Outdoor_Motion, Contact, CLOSED
Friday, 7, 56, 48, Recognized_Face, Contact, OPEN
Friday, 7, 56, 50, Recognized_Face, Contact, CLOSED
Friday, 7, 56, 50, Outdoor_Motion, Contact, OPEN
Friday, 7, 56, 54, Outdoor_Motion, Contact, CLOSED
Friday, 7, 56, 55, Recognized_Face, Contact, OPEN
Friday, 7, 56, 58, Recognized_Face, Contact, CLOSED
Friday, 7, 56, 58, Outdoor_Motion, Contact, OPEN
Friday, 7, 57, 3, Outdoor_Motion, Contact, CLOSED
Friday, 7, 57, 6, Recognized_Face, Contact, OPEN
Friday, 7, 57, 9, Recognized_Face, Contact, CLOSED
Friday, 7, 57, 9, Outdoor_Motion, Contact, OPEN
Friday, 7, 57, 11, Outdoor_Motion, Contact, CLOSED
Friday, 7, 57, 16, Recognized_Face, Contact, OPEN
Friday, 7, 57, 19, Recognized_Face, Contact, CLOSED
Friday, 7, 57, 19, Outdoor_Motion, Contact, OPEN
Friday, 7, 57, 20, Outdoor_Motion, Contact, CLOSED
Friday, 7, 57, 24, Recognized_Face, Contact, OPEN
Friday, 7, 57, 27, Recognized_Face, Contact, CLOSED
Friday, 7, 57, 27, Outdoor_Motion, Contact, OPEN
Friday, 7, 57, 31, Outdoor_Motion, Contact, CLOSED
Friday, 7, 57, 36, Recognized_Face, Contact, OPEN
Friday, 7, 57, 41, Recognized_Face, Contact, CLOSED
Friday, 7, 57, 41, Outdoor_Motion, Contact, OPEN
Friday, 7, 57, 46, Outdoor_Motion, Contact, CLOSED
Friday, 7, 57, 48, Recognized_Face, Contact, OPEN
Friday, 7, 57, 50, Recognized_Face, Contact, CLOSED
Friday, 7, 57, 50, Outdoor_Motion, Contact, OPEN
Friday, 7, 57, 52, Outdoor_Motion, Contact, CLOSED
Friday, 7, 57, 57, Recognized_Face, Contact, OPEN
Friday, 7, 57, 58, Recognized_Face, Contact, CLOSED
Friday, 7, 57, 58, Outdoor_Motion, Contact, OPEN
Friday, 7, 57, 59, Outdoor_Motion, Contact, CLOSED
Friday, 7, 58, 2, Recognized_Face, Contact, OPEN
Friday, 7, 58, 7, Recognized_Face, Contact, CLOSED
Friday, 7, 58, 7, Outdoor_Motion, Contact, OPEN
Friday, 7, 58, 11, Outdoor_Motion, Contact, CLOSED
Friday, 7, 58, 14, Recognized_Face, Contact, OPEN
Friday, 7, 58, 15, Recognized_Face, Contact, CLOSED
Friday, 7, 58, 15, Outdoor_Motion, Contact, OPEN
Friday, 7, 58, 19, Outdoor_Motion, Contact, CLOSED
Friday, 7, 58, 24, Recognized_Face, Contact, OPEN
Friday, 7, 58, 26, Recognized_Face, Contact, CLOSED
Friday, 7, 58, 26, Outdoor_Motion, Contact, OPEN
Friday, 7, 58, 29, Outdoor_Motion, Contact, CLOSED
Friday, 7, 58, 34, Recognized_Face, Contact, OPEN
Friday, 7, 58, 39, Recognized_Face, Contact, CLOSED
Friday, 7, 58, 39, Outdoor_Motion, Contact, OPEN
Friday, 7, 58, 44, Outdoor_Motion, Contact, CLOSED
Friday, 7, 58, 45, Recognized_Face, Contact, OPEN
Friday, 7, 58, 48, Recognized_Face, Contact, CLOSED
Friday, 7, 58, 48, Outdoor_Motion, Contact, OPEN
Friday, 7, 58, 53, Outdoor_Motion, Contact, CLOSED
Friday, 7, 58, 55, Recognized_Face, Contact, OPEN
Friday, 7, 58, 57, Recognized_Face, Contact, CLOSED
Friday, 7, 58, 57, Outdoor_Motion, Contact, OPEN
Friday, 7, 58, 58, Outdoor_Motion, Contact, CLOSED
Friday, 7, 59, 3, Recognized_Face, Contact, OPEN
Friday, 7, 59, 7, Recognized_Face, Contact, CLOSED
Friday, 7, 59, 7, Outdoor_Motion, Contact, OPEN
Friday, 7, 59, 8, Outdoor_Motion, Contact, CLOSED
Friday, 7, 59, 11, Recognized_Face, Contact, OPEN
Friday, 7, 59, 12, Recognized_Face, Contact, CLOSED
Friday, 7, 59, 12, Outdoor_Motion, Contact, OPEN
Friday, 7, 59, 14, Outdoor_Motion, Contact, CLOSED
Friday, 7, 59, 15, Recognized_Face, Contact, OPEN
Friday, 7, 59, 19, Recognized_Face, Contact, CLOSED
Friday, 7, 59, 19, Outdoor_Motion, Contact, OPEN
Friday, 7, 59, 22, Outdoor_Motion, Contact, CLOSED
Friday, 7, 59, 23, Recognized_Face, Contact, OPEN
Friday, 7, 59, 28, Recognized_Face, Contact, CLOSED
Friday, 7, 59, 28, Outdoor_Motion, Contact, OPEN
Friday, 7, 59, 29, Outdoor_Motion, Contact, CLOSED
Friday, 7, 59, 31, Recognized_Face, Contact, OPEN
Friday, 7, 59, 36, Recognized_Face, Contact, CLOSED
Friday, 7, 59, 36, Outdoor_Motion, Contact, OPEN
Friday, 7, 59, 39, Outdoor_Motion, Contact, CLOSED
Friday, 7, 59, 44, Recognized_Face, Contact, OPEN
Friday, 7, 59, 47, Recognized_Face, Contact, CLOSED
Friday, 7, 59, 47, Outdoor_Motion, Contact, OPEN
Friday, 7, 59, 50, Outdoor_Motion, Contact, CLOSED
Friday, 7, 59, 53, Recognized_Face, Contact, OPEN
Friday, 7, 59, 56, Recognized_Face, Contact, CLOSED
Friday, 7, 59, 56, Outdoor_Motion, Contact, OPEN
Friday, 8, 0, 1, Outdoor_Motion, Contact, CLOSED
Friday, 8, 0, 6, Recognized_Face, Contact, OPEN
Friday, 8, 0, 7, Recognized_Face, Contact, CLOSED
Friday, 8, 0, 7, Outdoor_Motion, Contact, OPEN
Friday, 8, 0, 12, Outdoor_Motion, Contact, CLOSED
Friday, 8, 0, 14, Recognized_Face, Contact, OPEN
Friday, 8, 0, 16, Recognized_Face, Contact, CLOSED
Friday, 8, 0, 16, Outdoor_Motion, Contact, OPEN
Friday, 8, 0, 17, Outdoor_Motion, Contact, CLOSED
Friday, 8, 0, 19, Recognized_Face, Contact, OPEN
Friday, 8, 0, 22, Recognized_Face, Contact, CLOSED
Friday, 8, 0, 22, Outdoor_Motion, Contact, OPEN
Friday, 8, 0, 25, Outdoor_Motion, Contact, CLOSED
Friday, 8, 0, 26, Recognized_Face, Contact, OPEN
Friday, 8, 0, 28, Recognized_Face, Contact, CLOSED
Friday, 8, 0, 28, Outdoor_Motion, Contact, OPEN
Friday, 8, 0, 33, Outdoor_Motion, Contact, CLOSED
Friday, 8, 0, 38, Recognized_Face, Contact, OPEN
Friday, 8, 0, 41, Recognized_Face, Contact, CLOSED
Friday, 8, 0, 41, Outdoor_Motion, Contact, OPEN
Friday, 8, 0, 44, Outdoor_Motion, Contact, CLOSED
Friday, 8, 0, 49, Recognized_Face, Contact, OPEN
